ssyk4,ssyk_label,age_group,year,n_employed,pctl_rank_genai,exposure_quartile,high_exposure,young,young_broad
1230,Administration and planning managers,16-24 years,2023,20,66.779999,Q3,0,1,1
1230,Administration and planning managers,16-24 years,2024,74,66.779999,Q3,0,1,1
1230,Administration and planning managers,25-29 years,2020,145,66.779999,Q3,0,0,1
1230,Administration and planning managers,25-29 years,2021,153,66.779999,Q3,0,0,1
1230,Administration and planning managers,25-29 years,2022,155,66.779999,Q3,0,0,1
1230,Administration and planning managers,25-29 years,2023,152,66.779999,Q3,0,0,1
1230,Administration and planning managers,25-29 years,2024,313,66.779999,Q3,0,0,1
1230,Administration and planning managers,30-34 years,2020,533,66.779999,Q3,0,0,0
1230,Administration and planning managers,30-34 years,2021,492,66.779999,Q3,0,0,0
1230,Administration and planning managers,30-34 years,2022,473,66.779999,Q3,0,0,0
1230,Administration and planning managers,30-34 years,2023,451,66.779999,Q3,0,0,0
1230,Administration and planning managers,30-34 years,2024,700,66.779999,Q3,0,0,0
1230,Administration and planning managers,35-39 years,2020,961,66.779999,Q3,0,0,0
1230,Administration and planning managers,35-39 years,2021,916,66.779999,Q3,0,0,0
1230,Administration and planning managers,35-39 years,2022,937,66.779999,Q3,0,0,0
1230,Administration and planning managers,35-39 years,2023,897,66.779999,Q3,0,0,0
1230,Administration and planning managers,35-39 years,2024,1142,66.779999,Q3,0,0,0
1230,Administration and planning managers,40-44 years,2020,1483,66.779999,Q3,0,0,0
1230,Administration and planning managers,40-44 years,2021,1425,66.779999,Q3,0,0,0
1230,Administration and planning managers,40-44 years,2022,1444,66.779999,Q3,0,0,0
1230,Administration and planning managers,40-44 years,2023,1465,66.779999,Q3,0,0,0
1230,Administration and planning managers,40-44 years,2024,1587,66.779999,Q3,0,0,0
1230,Administration and planning managers,45-49 years,2020,2010,66.779999,Q3,0,0,0
1230,Administration and planning managers,45-49 years,2021,2013,66.779999,Q3,0,0,0
1230,Administration and planning managers,45-49 years,2022,2073,66.779999,Q3,0,0,0
1230,Administration and planning managers,45-49 years,2023,2034,66.779999,Q3,0,0,0
1230,Administration and planning managers,45-49 years,2024,2233,66.779999,Q3,0,0,0
1230,Administration and planning managers,50-54 years,2020,2139,66.779999,Q3,0,0,0
1230,Administration and planning managers,50-54 years,2021,2134,66.779999,Q3,0,0,0
1230,Administration and planning managers,50-54 years,2022,2137,66.779999,Q3,0,0,0
1230,Administration and planning managers,50-54 years,2023,2125,66.779999,Q3,0,0,0
1230,Administration and planning managers,50-54 years,2024,2371,66.779999,Q3,0,0,0
1230,Administration and planning managers,55-59 years,2020,1720,66.779999,Q3,0,0,0
1230,Administration and planning managers,55-59 years,2021,1822,66.779999,Q3,0,0,0
1230,Administration and planning managers,55-59 years,2022,1966,66.779999,Q3,0,0,0
1230,Administration and planning managers,55-59 years,2023,2044,66.779999,Q3,0,0,0
1230,Administration and planning managers,55-59 years,2024,2301,66.779999,Q3,0,0,0
1230,Administration and planning managers,60-64 years,2020,962,66.779999,Q3,0,0,0
1230,Administration and planning managers,60-64 years,2021,1007,66.779999,Q3,0,0,0
1230,Administration and planning managers,60-64 years,2022,1052,66.779999,Q3,0,0,0
1230,Administration and planning managers,60-64 years,2023,1136,66.779999,Q3,0,0,0
1230,Administration and planning managers,60-64 years,2024,1338,66.779999,Q3,0,0,0
1230,Administration and planning managers,65-69 years,2023,244,66.779999,Q3,0,0,0
1230,Administration and planning managers,65-69 years,2024,324,66.779999,Q3,0,0,0
1241,"Information, communication and public relations managers, level 1",16-24 years,2021,4,84.75,Q4 (highest),1,1,1
1241,"Information, communication and public relations managers, level 1",16-24 years,2022,3,84.75,Q4 (highest),1,1,1
1241,"Information, communication and public relations managers, level 1",16-24 years,2023,6,84.75,Q4 (highest),1,1,1
1241,"Information, communication and public relations managers, level 1",16-24 years,2024,8,84.75,Q4 (highest),1,1,1
1241,"Information, communication and public relations managers, level 1",25-29 years,2020,29,84.75,Q4 (highest),1,0,1
1241,"Information, communication and public relations managers, level 1",25-29 years,2021,27,84.75,Q4 (highest),1,0,1
1241,"Information, communication and public relations managers, level 1",25-29 years,2022,40,84.75,Q4 (highest),1,0,1
1241,"Information, communication and public relations managers, level 1",25-29 years,2023,38,84.75,Q4 (highest),1,0,1
1241,"Information, communication and public relations managers, level 1",25-29 years,2024,46,84.75,Q4 (highest),1,0,1
1241,"Information, communication and public relations managers, level 1",30-34 years,2020,93,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",30-34 years,2021,93,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",30-34 years,2022,101,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",30-34 years,2023,104,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",30-34 years,2024,131,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",35-39 years,2020,157,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",35-39 years,2021,159,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",35-39 years,2022,155,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",35-39 years,2023,162,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",35-39 years,2024,161,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",40-44 years,2020,237,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",40-44 years,2021,237,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",40-44 years,2022,217,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",40-44 years,2023,208,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",40-44 years,2024,242,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",45-49 years,2020,319,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",45-49 years,2021,321,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",45-49 years,2022,344,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",45-49 years,2023,308,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",45-49 years,2024,325,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",50-54 years,2020,282,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",50-54 years,2021,299,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",50-54 years,2022,317,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",50-54 years,2023,334,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",50-54 years,2024,337,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",55-59 years,2020,193,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",55-59 years,2021,229,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",55-59 years,2022,248,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",55-59 years,2023,233,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",55-59 years,2024,288,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",60-64 years,2020,102,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",60-64 years,2021,110,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",60-64 years,2022,122,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",60-64 years,2023,127,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",60-64 years,2024,141,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",65-69 years,2023,22,84.75,Q4 (highest),1,0,0
1241,"Information, communication and public relations managers, level 1",65-69 years,2024,32,84.75,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",16-24 years,2020,14,94.209999,Q4 (highest),1,1,1
1242,"Information, communication and public relations managers, level 2",16-24 years,2021,10,94.209999,Q4 (highest),1,1,1
1242,"Information, communication and public relations managers, level 2",16-24 years,2022,13,94.209999,Q4 (highest),1,1,1
1242,"Information, communication and public relations managers, level 2",16-24 years,2023,20,94.209999,Q4 (highest),1,1,1
1242,"Information, communication and public relations managers, level 2",16-24 years,2024,49,94.209999,Q4 (highest),1,1,1
1242,"Information, communication and public relations managers, level 2",25-29 years,2020,99,94.209999,Q4 (highest),1,0,1
1242,"Information, communication and public relations managers, level 2",25-29 years,2021,104,94.209999,Q4 (highest),1,0,1
1242,"Information, communication and public relations managers, level 2",25-29 years,2022,105,94.209999,Q4 (highest),1,0,1
1242,"Information, communication and public relations managers, level 2",25-29 years,2023,102,94.209999,Q4 (highest),1,0,1
1242,"Information, communication and public relations managers, level 2",25-29 years,2024,105,94.209999,Q4 (highest),1,0,1
1242,"Information, communication and public relations managers, level 2",30-34 years,2020,231,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",30-34 years,2021,258,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",30-34 years,2022,244,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",30-34 years,2023,255,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",30-34 years,2024,298,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",35-39 years,2020,382,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",35-39 years,2021,365,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",35-39 years,2022,380,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",35-39 years,2023,398,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",35-39 years,2024,422,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",40-44 years,2020,546,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",40-44 years,2021,534,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",40-44 years,2022,488,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",40-44 years,2023,515,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",40-44 years,2024,530,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",45-49 years,2020,665,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",45-49 years,2021,704,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",45-49 years,2022,699,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",45-49 years,2023,672,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",45-49 years,2024,670,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",50-54 years,2020,563,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",50-54 years,2021,602,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",50-54 years,2022,647,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",50-54 years,2023,676,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",50-54 years,2024,735,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",55-59 years,2020,386,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",55-59 years,2021,432,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",55-59 years,2022,464,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",55-59 years,2023,486,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",55-59 years,2024,516,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",60-64 years,2020,167,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",60-64 years,2021,186,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",60-64 years,2022,213,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",60-64 years,2023,247,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",60-64 years,2024,290,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",65-69 years,2023,50,94.209999,Q4 (highest),1,0,0
1242,"Information, communication and public relations managers, level 2",65-69 years,2024,62,94.209999,Q4 (highest),1,0,0
1251,"Sales and marketing managers, level 1",16-24 years,2020,38,76.0,Q4 (highest),1,1,1
1251,"Sales and marketing managers, level 1",16-24 years,2021,44,76.0,Q4 (highest),1,1,1
1251,"Sales and marketing managers, level 1",16-24 years,2022,71,76.0,Q4 (highest),1,1,1
1251,"Sales and marketing managers, level 1",16-24 years,2023,43,76.0,Q4 (highest),1,1,1
1251,"Sales and marketing managers, level 1",16-24 years,2024,86,76.0,Q4 (highest),1,1,1
1251,"Sales and marketing managers, level 1",25-29 years,2020,365,76.0,Q4 (highest),1,0,1
1251,"Sales and marketing managers, level 1",25-29 years,2021,374,76.0,Q4 (highest),1,0,1
1251,"Sales and marketing managers, level 1",25-29 years,2022,400,76.0,Q4 (highest),1,0,1
1251,"Sales and marketing managers, level 1",25-29 years,2023,400,76.0,Q4 (highest),1,0,1
1251,"Sales and marketing managers, level 1",25-29 years,2024,429,76.0,Q4 (highest),1,0,1
1251,"Sales and marketing managers, level 1",30-34 years,2020,1055,76.0,Q4 (highest),1,0,0
1251,"Sales and marketing managers, level 1",30-34 years,2021,1088,76.0,Q4 (highest),1,0,0
1251,"Sales and marketing managers, level 1",30-34 years,2022,1179,76.0,Q4 (highest),1,0,0
1251,"Sales and marketing managers, level 1",30-34 years,2023,1198,76.0,Q4 (highest),1,0,0
1251,"Sales and marketing managers, level 1",30-34 years,2024,1253,76.0,Q4 (highest),1,0,0
1251,"Sales and marketing managers, level 1",35-39 years,2020,1555,76.0,Q4 (highest),1,0,0
1251,"Sales and marketing managers, level 1",35-39 years,2021,1616,76.0,Q4 (highest),1,0,0
1251,"Sales and marketing managers, level 1",35-39 years,2022,1708,76.0,Q4 (highest),1,0,0
1251,"Sales and marketing managers, level 1",35-39 years,2023,1747,76.0,Q4 (highest),1,0,0
1251,"Sales and marketing managers, level 1",35-39 years,2024,1816,76.0,Q4 (highest),1,0,0
1251,"Sales and marketing managers, level 1",40-44 years,2020,2174,76.0,Q4 (highest),1,0,0
1251,"Sales and marketing managers, level 1",40-44 years,2021,2165,76.0,Q4 (highest),1,0,0
1251,"Sales and marketing managers, level 1",40-44 years,2022,2291,76.0,Q4 (highest),1,0,0
1251,"Sales and marketing managers, level 1",40-44 years,2023,2227,76.0,Q4 (highest),1,0,0
1251,"Sales and marketing managers, level 1",40-44 years,2024,2264,76.0,Q4 (highest),1,0,0
1251,"Sales and marketing managers, level 1",45-49 years,2020,2934,76.0,Q4 (highest),1,0,0
1251,"Sales and marketing managers, level 1",45-49 years,2021,2841,76.0,Q4 (highest),1,0,0
1251,"Sales and marketing managers, level 1",45-49 years,2022,2867,76.0,Q4 (highest),1,0,0
1251,"Sales and marketing managers, level 1",45-49 years,2023,2708,76.0,Q4 (highest),1,0,0
